,filename,path_image,label_target,class_target
4312,782949117081317376-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/782949117081317376-1.jpg,Neutral,1
4313,781627743553191936-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/781627743553191936-1.jpg,Positive,2
4314,780821317297635328-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/780821317297635328-2.jpg,Positive,2
4315,782784608110714880-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/782784608110714880-1.jpg,Neutral,1
4316,798810129323802625-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/798810129323802625-1.jpg,Negative,0
4317,782220042213752832-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/782220042213752832-1.jpg,Positive,2
4318,780948530533916672-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/780948530533916672-1.jpg,Neutral,1
4319,781758194808942592-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/781758194808942592-1.jpg,Positive,2
4320,769496646174507008-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769496646174507008-1.jpg,Neutral,1
4321,780888522643345408-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/780888522643345408-1.jpg,Positive,2
4322,780376838543699968-4.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/780376838543699968-4.jpg,Neutral,1
4323,800727114987122688-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/800727114987122688-1.jpg,Negative,0
4324,769366639519248385-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769366639519248385-1.jpg,Positive,2
4325,783655827945250824-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/783655827945250824-1.jpg,Neutral,1
4326,782180217288691712-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/782180217288691712-2.jpg,Positive,2
4327,795744600623300608-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/795744600623300608-2.jpg,Negative,0
4328,769531177862561792-4.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769531177862561792-4.jpg,Positive,2
4329,769221596296785920-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769221596296785920-1.jpg,Neutral,1
4330,780446052923142144-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/780446052923142144-1.jpg,Neutral,1
4331,781698530838654976-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/781698530838654976-1.jpg,Neutral,1
4332,801648683263651840-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/801648683263651840-1.jpg,Negative,0
4333,781263262729973760-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/781263262729973760-1.jpg,Negative,0
4334,781312180914446336-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/781312180914446336-1.jpg,Positive,2
4335,780889604782043136-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/780889604782043136-1.jpg,Positive,2
4336,797571131905626112-3.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/797571131905626112-3.jpg,Negative,0
4337,781841736964399112-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/781841736964399112-1.jpg,Positive,2
4338,781548232140845056-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/781548232140845056-1.jpg,Positive,2
4339,781348071560978432-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/781348071560978432-1.jpg,Neutral,1
4340,471275198_f6c0fde393.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/471275198_f6c0fde393.jpg,Positive,2
4341,768190778971533312-3.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/768190778971533312-3.jpg,Negative,0
4342,784419694577012736-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/784419694577012736-1.jpg,Positive,2
4343,782114362525790208-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/782114362525790208-1.jpg,Neutral,1
4344,784199359411941376-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/784199359411941376-1.jpg,Neutral,1
4345,782916430857502726-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/782916430857502726-2.jpg,Neutral,1
4346,769535837751042048-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769535837751042048-1.jpg,Neutral,1
4347,782382168840540160-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/782382168840540160-1.jpg,Neutral,1
4348,781142823294865409-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/781142823294865409-1.jpg,Positive,2
4349,769125567719407616-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769125567719407616-1.jpg,Positive,2
4350,802302097098051584-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/802302097098051584-1.jpg,Negative,0
4351,796807546283720708-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/796807546283720708-1.jpg,Negative,0
4352,783064376580321280-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/783064376580321280-1.jpg,Positive,2
4353,783588916225908736-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/783588916225908736-1.jpg,Positive,2
4354,769242383275798528-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769242383275798528-2.jpg,Neutral,1
4355,783789257156624384-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/783789257156624384-1.jpg,Positive,2
4356,783557135959326720-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/783557135959326720-1.jpg,Neutral,1
4357,781253108311744512-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/781253108311744512-1.jpg,Neutral,1
4358,769514958501601281-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769514958501601281-1.jpg,Positive,2
4359,801023241229737984-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/801023241229737984-1.jpg,Negative,0
4360,769335912069271552-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769335912069271552-1.jpg,Positive,2
4361,769409203345567744-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769409203345567744-1.jpg,Positive,2
4362,784682744555057153-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/784682744555057153-1.jpg,Positive,2
4363,768794792335642625-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/768794792335642625-1.jpg,Positive,2
4364,769295567054921728-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769295567054921728-2.jpg,Positive,2
4365,802406673688035329-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/802406673688035329-2.jpg,Negative,0
4366,769376445823066112-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769376445823066112-1.jpg,Positive,2
4367,802007942170025984-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/802007942170025984-1.jpg,Negative,0
4368,782439492355444736-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/782439492355444736-1.jpg,Negative,0
4369,769215405512658944-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769215405512658944-2.jpg,Neutral,1
4370,784753850603405312-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/784753850603405312-1.jpg,Neutral,1
4371,804108760012701701-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/804108760012701701-1.jpg,Negative,0
4372,783112632030994432-4.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/783112632030994432-4.jpg,Positive,2
4373,769021410551468032-3.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769021410551468032-3.jpg,Positive,2
4374,784107323799248900-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/784107323799248900-1.jpg,Positive,2
4375,781221667825676288-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/781221667825676288-1.jpg,Positive,2
4376,781625675769745408-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/781625675769745408-1.jpg,Neutral,1
4377,801441853748822016-3.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/801441853748822016-3.jpg,Negative,0
4378,784637567698399234-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/784637567698399234-2.jpg,Neutral,1
4379,781222699637043200-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/781222699637043200-1.jpg,Negative,0
4380,780610587072036864-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/780610587072036864-2.jpg,Positive,2
4381,804478064285532160-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/804478064285532160-1.jpg,Negative,0
4382,784003770627743744-3.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/784003770627743744-3.jpg,Positive,2
4383,769234271487856640-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769234271487856640-1.jpg,Neutral,1
4384,783028603357372416-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/783028603357372416-1.jpg,Negative,0
4385,795926381725106176-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/795926381725106176-1.jpg,Negative,0
4386,780716656838348800-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/780716656838348800-1.jpg,Neutral,1
4387,800415528523329536-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/800415528523329536-1.jpg,Negative,0
4388,803720887560241152-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/803720887560241152-1.jpg,Negative,0
4389,783585791448494080-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/783585791448494080-1.jpg,Positive,2
4390,769103891535454208-3.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769103891535454208-3.jpg,Positive,2
4391,769335857543282688-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769335857543282688-1.jpg,Neutral,1
4392,768778409359048704-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/768778409359048704-1.jpg,Positive,2
4393,768168129763553282-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/768168129763553282-2.jpg,Negative,0
4394,780574604133822464-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/780574604133822464-1.jpg,Neutral,1
4395,781277674341707776-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/781277674341707776-1.jpg,Positive,2
4396,769508180502188032-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769508180502188032-1.jpg,Neutral,1
4397,769358959757103104-4.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769358959757103104-4.jpg,Neutral,1
4398,768991983322877953-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/768991983322877953-1.jpg,Positive,2
4399,803870431283286018-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/803870431283286018-1.jpg,Negative,0
4400,783592598833356800-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/783592598833356800-1.jpg,Positive,2
4401,769568217773801472-4.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769568217773801472-4.jpg,Neutral,1
4402,804452302878691328-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/804452302878691328-1.jpg,Negative,0
4403,801265395172675584-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/801265395172675584-2.jpg,Negative,0
4404,781861517297913856-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/781861517297913856-1.jpg,Neutral,1
4405,796015720417136640-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/796015720417136640-2.jpg,Negative,0
4406,769534952757002240-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769534952757002240-1.jpg,Neutral,1
4407,803247862339407872-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/803247862339407872-1.jpg,Negative,0
4408,797206068099248128-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/797206068099248128-1.jpg,Negative,0
4409,797341279873015808-4.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/797341279873015808-4.jpg,Negative,0
4410,802538244831227908-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/802538244831227908-2.jpg,Negative,0
4411,801677984675414016-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/801677984675414016-1.jpg,Negative,0
4412,784522736068616193-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/784522736068616193-1.jpg,Positive,2
4413,649487863_64dbb7aa82.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/649487863_64dbb7aa82.jpg,Neutral,1
4414,769328634955980800-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769328634955980800-1.jpg,Neutral,1
4415,769185168754171904-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769185168754171904-1.jpg,Positive,2
4416,780832654526676992-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/780832654526676992-1.jpg,Negative,0
4417,781509791353020417-4.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/781509791353020417-4.jpg,Positive,2
4418,783787193546502144-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/783787193546502144-1.jpg,Neutral,1
4419,798551634368458752-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/798551634368458752-1.jpg,Negative,0
4420,784620379469938688-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/784620379469938688-1.jpg,Neutral,1
4421,783314327700897792-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/783314327700897792-1.jpg,Neutral,1
4422,783226083738918912-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/783226083738918912-2.jpg,Positive,2
4423,784324232255709185-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/784324232255709185-1.jpg,Neutral,1
4424,782228267226902530-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/782228267226902530-1.jpg,Neutral,1
4425,783621489174024193-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/783621489174024193-1.jpg,Positive,2
4426,781900377511690242-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/781900377511690242-2.jpg,Positive,2
4427,800662824691400704-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/800662824691400704-1.jpg,Negative,0
4428,783372058109485057-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/783372058109485057-1.jpg,Neutral,1
4429,768230092195659778-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/768230092195659778-1.jpg,Negative,0
4430,769354903873392644-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769354903873392644-1.jpg,Neutral,1
4431,769594679633424384-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769594679633424384-1.jpg,Neutral,1
4432,784159320606908416-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/784159320606908416-1.jpg,Neutral,1
4433,782148739016384512-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/782148739016384512-1.jpg,Positive,2
4434,800542213281169413-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/800542213281169413-1.jpg,Negative,0
4435,769578665797619712-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769578665797619712-2.jpg,Neutral,1
4436,799300191782309888-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/799300191782309888-1.jpg,Negative,0
4437,782178438891405313-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/782178438891405313-1.jpg,Positive,2
4438,783902520141836288-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/783902520141836288-1.jpg,Positive,2
4439,783364760024780801-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/783364760024780801-1.jpg,Positive,2
4440,780436498286047233-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/780436498286047233-1.jpg,Neutral,1
4441,769073759668015104-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769073759668015104-1.jpg,Positive,2
4442,781395601409867776-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/781395601409867776-1.jpg,Neutral,1
4443,780656414058434560-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/780656414058434560-1.jpg,Neutral,1
4444,780444354217332738-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/780444354217332738-1.jpg,Neutral,1
4445,781582583490490368-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/781582583490490368-1.jpg,Neutral,1
4446,803918674146914304-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/803918674146914304-2.jpg,Negative,0
4447,783180588152938496-3.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/783180588152938496-3.jpg,Positive,2
4448,782995967461167104-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/782995967461167104-1.jpg,Neutral,1
4449,769301028030349312-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769301028030349312-1.jpg,Neutral,1
4450,769563830552854528-4.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769563830552854528-4.jpg,Positive,2
4451,769505814931439616-3.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769505814931439616-3.jpg,Neutral,1
4452,769431177295912964-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769431177295912964-1.jpg,Neutral,1
4453,769519240890216448-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769519240890216448-1.jpg,Neutral,1
4454,784039938127831040-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/784039938127831040-1.jpg,Neutral,1
4455,769370796103958528-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/769370796103958528-1.jpg,Negative,0
4456,782296483387281412-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/782296483387281412-1.jpg,Neutral,1
4457,782297783604801540-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/782297783604801540-1.jpg,Neutral,1
4458,769292412934119426-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769292412934119426-1.jpg,Neutral,1
4459,783530472798294018-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/783530472798294018-1.jpg,Neutral,1
4460,801591695255158784-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/801591695255158784-1.jpg,Negative,0
4461,799781240719151105-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/799781240719151105-2.jpg,Negative,0
4462,769262864058245120-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769262864058245120-1.jpg,Neutral,1
4463,784395996767916033-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/784395996767916033-1.jpg,Positive,2
4464,780621966231216128-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/780621966231216128-1.jpg,Positive,2
4465,769070341297729536-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769070341297729536-1.jpg,Positive,2
4466,782267072910757888-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/782267072910757888-1.jpg,Positive,2
4467,780766766184136704-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/780766766184136704-1.jpg,Positive,2
4468,782094812845670400-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/782094812845670400-1.jpg,Positive,2
4469,801073333810786305-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/801073333810786305-1.jpg,Negative,0
4470,769254047647993856-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769254047647993856-1.jpg,Neutral,1
4471,781811122726928384-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/781811122726928384-1.jpg,Positive,2
4472,784244821464641540-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/784244821464641540-1.jpg,Positive,2
4473,783120064329441280-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/783120064329441280-1.jpg,Positive,2
4474,800372817950818304-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/800372817950818304-1.jpg,Negative,0
4475,782166304774053888-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/782166304774053888-1.jpg,Positive,2
4476,782842246206984192-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/782842246206984192-1.jpg,Neutral,1
4477,784400279173226497-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/784400279173226497-1.jpg,Neutral,1
4478,798209047799414784-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/798209047799414784-1.jpg,Negative,0
4479,802037709145538560-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/802037709145538560-1.jpg,Negative,0
4480,781374386620149760-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/781374386620149760-2.jpg,Negative,0
4481,782223666092343296-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/782223666092343296-1.jpg,Neutral,1
4482,797515964241899520-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/797515964241899520-1.jpg,Negative,0
4483,799292088403640321-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/799292088403640321-1.jpg,Negative,0
4484,769375703422889984-3.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769375703422889984-3.jpg,Positive,2
4485,801608988362153984-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/801608988362153984-1.jpg,Negative,0
4486,798362810996506624-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/798362810996506624-1.jpg,Negative,0
4487,804094314833989642-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/804094314833989642-1.jpg,Negative,0
4488,769314735015784448-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769314735015784448-1.jpg,Neutral,1
4489,781025844160585729-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/781025844160585729-1.jpg,Positive,2
4490,769059817797328896-3.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/769059817797328896-3.jpg,Negative,0
4491,782452234688749568-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/782452234688749568-1.jpg,Positive,2
4492,799129391364087808-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/799129391364087808-1.jpg,Negative,0
4493,782198315685384196-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/782198315685384196-1.jpg,Neutral,1
4494,769595988281397248-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769595988281397248-1.jpg,Positive,2
4495,781767044773523456-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/781767044773523456-1.jpg,Neutral,1
4496,769023683880947712-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769023683880947712-1.jpg,Positive,2
4497,783750002648707072-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/783750002648707072-1.jpg,Positive,2
4498,769534680110604288-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769534680110604288-1.jpg,Positive,2
4499,797400016897904640-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/797400016897904640-1.jpg,Negative,0
4500,780912522467614720-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/780912522467614720-1.jpg,Positive,2
4501,782034058364747776-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/782034058364747776-1.jpg,Positive,2
4502,799890166777139200-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/799890166777139200-1.jpg,Negative,0
4503,782912085575340032-3.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/782912085575340032-3.jpg,Positive,2
4504,782239843518590977-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/782239843518590977-1.jpg,Positive,2
4505,802512361760256001-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/802512361760256001-1.jpg,Negative,0
4506,782220126078709760-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/782220126078709760-1.jpg,Positive,2
4507,768514105317560320-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/768514105317560320-1.jpg,Negative,0
4508,783041639258337280-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/783041639258337280-1.jpg,Positive,2
4509,783888901232529408-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/783888901232529408-1.jpg,Neutral,1
4510,769476123440873472-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769476123440873472-1.jpg,Neutral,1
4511,135647021_e5561b3f92.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/135647021_e5561b3f92.jpg,Positive,2
4512,781133256100028416-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/781133256100028416-1.jpg,Positive,2
4513,802280588707241986-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/802280588707241986-1.jpg,Negative,0
4514,804011275999031296-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/804011275999031296-1.jpg,Negative,0
4515,798379101656666112-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/798379101656666112-1.jpg,Negative,0
4516,784095185508655104-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/784095185508655104-1.jpg,Positive,2
4517,801110252082970624-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/801110252082970624-1.jpg,Negative,0
4518,769319696864714752-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769319696864714752-1.jpg,Neutral,1
4519,780625170671214592-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/780625170671214592-1.jpg,Neutral,1
4520,796828689761767424-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/796828689761767424-1.jpg,Negative,0
4521,781920162048053249-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/781920162048053249-1.jpg,Positive,2
4522,781073009121558528-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/781073009121558528-1.jpg,Negative,0
4523,769558952547713024-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769558952547713024-1.jpg,Positive,2
4524,797169820928266241-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/797169820928266241-1.jpg,Negative,0
4525,784131755628490752-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/784131755628490752-1.jpg,Neutral,1
4526,796031147083988994-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/796031147083988994-1.jpg,Negative,0
4527,796109169505861632-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/796109169505861632-1.jpg,Negative,0
4528,781577848096075776-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/781577848096075776-1.jpg,Neutral,1
4529,769364412352307200-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/769364412352307200-2.jpg,Positive,2
4530,769512420935102464-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/769512420935102464-1.jpg,Neutral,1
4531,781044991170871296-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Neutral/781044991170871296-1.jpg,Neutral,1
4532,803389315254538240-2.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/803389315254538240-2.jpg,Negative,0
4533,783441025062797312-3.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/783441025062797312-3.jpg,Negative,0
4534,784604319484112896-3.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/784604319484112896-3.jpg,Positive,2
4535,782362849855303680-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/782362849855303680-1.jpg,Positive,2
4536,784532101945298944-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Positive/784532101945298944-1.jpg,Positive,2
4537,798131071497797632-1.jpg,/tf/notebooks/image_classifier/dataset_minify/Negative/798131071497797632-1.jpg,Negative,0
